"ID","AVAM_CODE_OLD","AVAM_CODE_NEW","BFS_CODE_NEW","CHISCO3_CODE","CHISCO5_CODE","DESCRIPTION"
"af282a88-bab8-4f49-84c5-0b5359756128","84001","101001","36104006","011","01100","Berufsoffizier"
"03c025d5-e9e7-466c-bbb6-d9ea5b2f9847","84011","101001","36104006","011","01100","Berufsoffizier"
"0f3a43ca-16bd-4229-ae01-d8f7bd7b4ba0","84003","101002","36104012","021","02100","Berufsunteroffizier"
"7fd75922-9c6b-4f05-8c59-cf93ef8232d9","15067","101002","36104012","021","02100","Berufsunteroffizier"
"ac658a9a-3197-4538-916c-1d3c071ca141","84004","101003","51101872","031","03100","Berufsmilitär"
"c5166ff1-49bf-4bf1-b4bc-2519ef3960a0","84000","101003","51101872","031","03100","Berufsmilitär"
"2d677490-0f5e-4b03-9194-c75ac9c35988","84029","101003","51101872","031","03100","Berufsmilitär"
"ac22bda1-1069-49b0-9c80-e95275dd58f3","95208","101003","51101872","031","03100","Berufsmilitär"
"ba593b2d-7207-4e53-89c1-18fd380200c7","67109","101004","33102003","111","11120","Diplomat"
"ca44b2af-380a-481b-a691-3b223ccc3cbb","67117","101004","33102003","111","11120","Diplomat"
"9ff7622d-46b6-49e7-9f33-6a48450f2541","67124","101004","33102003","111","11120","Diplomat"
"bf9c1f5c-1ead-4c6f-a762-7088f161f64c","67125","101004","33102003","111","11120","Diplomat"
"5c32d910-a7bb-4374-85f7-e6c098919f3f","67128","101004","33102003","111","11120","Diplomat"
"2f43b634-60eb-40cb-8afb-4f99252c0939","67127","101004","33102003","111","11120","Diplomat"
"3f35f114-8319-41d1-80c3-9e3bafc08d51","67133","101004","33102003","111","11120","Diplomat"
"87798eb1-83c0-4ebb-8813-561f1467a6e4","67137","101004","33102003","111","11120","Diplomat"
"777aee14-2cc4-434f-9dd5-ecee771878a5","67145","101004","33102003","111","11120","Diplomat"
"a54ca1f0-2ead-4f0a-81ad-15c4f11d1f44","67143","101004","33102003","111","11120","Diplomat"
"eba6f10c-b707-4d5e-84b8-3fc329ff5f92","67140","101004","33102003","111","11120","Diplomat"
"19cfe5c2-1708-47da-acff-4ee45034eda7","83011","101005","33102134","111","11120","Verwaltungsdirektor (öffentlicher Dienst)"
"7a953690-d809-4769-ac12-dc8e8f7e0d7a","67102","101005","33102134","111","11120","Verwaltungsdirektor (öffentlicher Dienst)"
"2806a14c-5827-422d-be24-04118c28a58c","67103","101005","33102134","111","11120","Verwaltungsdirektor (öffentlicher Dienst)"
"b580b802-6d63-4e8c-8de3-99ed98994997","67100","101005","33102134","111","11120","Verwaltungsdirektor (öffentlicher Dienst)"
"d3d2e9d1-b163-4c6e-8002-2b3e22a35097","67104","101005","33102134","111","11120","Verwaltungsdirektor (öffentlicher Dienst)"
"52d0e40a-32e7-4508-afea-a33e49435b17","67105","101005","33102134","111","11120","Verwaltungsdirektor (öffentlicher Dienst)"
"b91b11fc-3347-4652-bd81-e494aff04703","67141","101005","33102134","111","11120","Verwaltungsdirektor (öffentlicher Dienst)"
"35e77e24-f4c4-4043-a238-8a46c5a9ccea","67201","101006","51103293","111","11140","Fachmann für Management in gewerkschaftlichen Organisationen"
"dfd89ce6-3b3e-41fb-b047-17cc74c7b0ee","67202","101006","51103293","111","11140","Fachmann für Management in gewerkschaftlichen Organisationen"
"7e2fa7b3-ee14-4817-b8c4-1dc7d7141265","67203","101006","51103293","111","11140","Fachmann für Management in gewerkschaftlichen Organisationen"
"1b486a6d-6895-48a9-8c46-abbe9aa5e706","67204","101006","51103293","111","11140","Fachmann für Management in gewerkschaftlichen Organisationen"
"3e6eef98-e560-47fc-acd2-16379b9a26e7","88813","101007","51103290","112","11200","Führungsexperte"
"20509045-2fe9-4309-ae09-eee0476cf199","95207","101007","51103290","112","11200","Führungsexperte"
"17c1464c-da44-47db-9284-7d71a0030211","93431","101007","51103290","112","11200","Führungsexperte"
"c20e9b5b-58ef-4f47-8014-2f0d801ae84b","78000","101007","51103290","112","11200","Führungsexperte"
"ce6dda55-40e7-4d82-9242-919547365b4b","100004","101007","51103290","112","11200","Führungsexperte"
"4706a6e3-325a-43e8-a42b-7a6526f42780","100007","101007","51103290","112","11200","Führungsexperte"
"19304e79-3fed-44c1-92b0-0b2022c3ed5b","100083","101007","51103290","112","11200","Führungsexperte"
"fb1398db-353f-4316-9b5e-14aa18b9a3b3","68040","101008","51103291","112","11200","Fachmann Unternehmensführung KMU"
"08497dc4-b59a-4c3a-a86c-dc75522715d2","68043","101008","51103291","112","11200","Fachmann Unternehmensführung KMU"
"6500c9d8-f86f-4e9b-900e-a1577f381b76","67007","101008","51103291","112","11200","Fachmann Unternehmensführung KMU"
"6934673d-5504-4617-ae0e-eb5e588cb8ac","67005","101008","51103291","112","11200","Fachmann Unternehmensführung KMU"
"2c7e72a6-aea7-42e0-935e-7847f47d0f2d","67000","101008","51103291","112","11200","Fachmann Unternehmensführung KMU"
"9c2f42cf-a004-4d53-9d36-890e92692bcb","67013","101008","51103291","112","11200","Fachmann Unternehmensführung KMU"
"b5032afb-5ac2-4c16-8625-d259be954f26","67018","101008","51103291","112","11200","Fachmann Unternehmensführung KMU"
"b36dcd22-c950-411d-95e6-c9663ba2e0b3","67019","101008","51103291","112","11200","Fachmann Unternehmensführung KMU"
"91414543-3910-45d5-b87b-41e6f2117fd6","67121","101008","51103291","112","11200","Fachmann Unternehmensführung KMU"
"8a0d4d01-7cc7-4509-941e-30c4f586544b","67027","101008","51103291","112","11200","Fachmann Unternehmensführung KMU"
"bd96e8c2-5384-4094-b405-b6ac0d097fe0","67022","101008","51103291","112","11200","Fachmann Unternehmensführung KMU"
"2bdc251e-91c7-4dc5-8b1b-e49c9abcbf39","75005","101008","51103291","112","11200","Fachmann Unternehmensführung KMU"
"fb9f4a26-038d-4e22-887f-2578dc895297","68007","101010","51102248","121","12110","Leiter Finanzen und Dienste"
"01ec7638-f0a0-4854-8cb0-e704a21450cf","67006","101010","51102248","121","12110","Leiter Finanzen und Dienste"
"2ffab10f-38f5-4c91-8b66-3919cb36a34b","67031","101010","51102248","121","12110","Leiter Finanzen und Dienste"
"4d810b5d-a0cc-47bd-9948-ac247f653c3c","100005","101010","51102248","121","12110","Leiter Finanzen und Dienste"
"b2cf3fa7-5921-4f0f-b202-40993843fe9e","67034","101011","51102236","121","12120","Leiter Human Resources"
"d58addb8-df37-43ed-80cd-72c332e66730","89512","101011","51102236","121","12120","Leiter Human Resources"
"d7e90adf-04aa-49c5-a5c5-8ec3860d520b","89504","101011","51102236","121","12120","Leiter Human Resources"
"a3fa4d4e-4865-451f-bd08-c675d600eb90","100097","101013","33101301","121","12130","Business Developer"
"36761b49-d4ff-4395-9692-11d2bf72d569","100053","101015","51103039","121","12190","Facility Manager"
"c79197be-b3f4-40a6-9e0b-579187e519a9","80110","101016","51103283","121","12190","Leiter in Facility Management"
"d33e1ea9-43bb-4d2c-af9f-7b6018f89121","68325","101017","33203033","122","12211","Key Account Manager"
"9705f518-64a3-4422-9e78-b7e9b7f764e9","100098","101017","33203033","122","12211","Key Account Manager"
"f5ccb7cf-a648-4f25-95d4-06207267c6ae","68051","101019","51102160","122","12211","Exportleiter"
"2189931f-09c6-42a5-85cc-4ee110cc6758","70205","101020","51103280","122","12211","Verkaufsleiter"
"62633f7e-f142-4dca-b325-eb1f00654fd6","68087","101020","51103280","122","12211","Verkaufsleiter"
"ec86cc0f-19dd-40fa-b3cd-b9c9c736f3e7","15082","101020","51103280","122","12211","Verkaufsleiter"
"8b59cb51-9526-48e0-8beb-9f095cc4124d","67029","101020","51103280","122","12211","Verkaufsleiter"
"2b832de9-8654-4435-946e-09f51545fd71","71425","101020","51103280","122","12211","Verkaufsleiter"
"3ea8af0d-9b22-4585-a279-86239a8f7f28","70105","101020","51103280","122","12211","Verkaufsleiter"
"ce395853-7fb0-4281-9762-da11203b7488","70104","101020","51103280","122","12211","Verkaufsleiter"
"ea9a6e61-edf1-45fa-b64f-6b2aa8ce60e8","70103","101020","51103280","122","12211","Verkaufsleiter"
"982a298e-bc92-4504-abe5-f9482ff84124","72202","101022","51102243","122","12212","Marketingmanager"
"4219de40-884c-42df-9c9d-8fc1cdf689e7","72213","101023","51102259","122","12212","Marketingleiter"
"dab1485f-891f-4014-8312-e0107f48996c","67033","101023","51102259","122","12212","Marketingleiter"
"33389a38-efc9-4947-a9d4-ee6bcedf6b51","72214","101024","32202017","122","12220","PR-Manager"
"0f8d3e8c-867d-4606-be17-cc009500dda0","67026","101024","32202017","122","12220","PR-Manager"
"48c11e70-7837-4363-9d9f-8df69e346fa5","72217","101025","51102263","122","12220","Kommunikationsleiter"
"f7a6a414-2a0e-4f90-8c32-d5bc6ccc186e","67032","101026","33105106","122","12230","Entwicklungsleiter"
"a434ed12-cd91-4bd3-8022-27f1db936f8e","21210","101028","21103067","132","13210","Chef Konditor-Confiseur"
"4c79c7fd-d16b-41f1-bcd7-9ee8ac5265e6","25813","101029","22104032","132","13210","Textilmeister"
"b34634f8-f4b7-4724-80fb-1029c1c66471","26313","101029","22104032","132","13210","Textilmeister"
"1aaf239d-5792-41d0-94f3-b08e4682c9e6","38006","101029","22104032","132","13210","Textilmeister"
"fa6959ef-3cfc-4db8-b2ae-b97695dd455d","27302","101029","22104032","132","13210","Textilmeister"
"ed4b7679-88cc-44a1-b335-5a5b17ce78df","49721","101030","25602128","132","13210","Produktionschef Uhrenindustrie"
"009feed1-77c2-44ab-ba4e-3d0d9ca0ace5","49720","101030","25602128","132","13210","Produktionschef Uhrenindustrie"
"f96da93f-51d0-44c5-b473-e4bc8d5b1427","65101","101031","29401004","132","13210","Technischer Leiter"
"2d3cb824-e2d8-45eb-bb1b-7dc1cda43844","76012","101031","29401004","132","13210","Technischer Leiter"
"721f1f0c-9fa9-479b-b115-99754d9d0f7d","65504","101031","29401004","132","13210","Technischer Leiter"
"28578047-5764-4a37-b91f-395afe54c882","100050","101031","29401004","132","13210","Technischer Leiter"
"81753855-ddad-4e44-897e-6c9109941c7c","100051","101031","29401004","132","13210","Technischer Leiter"
"46555f87-1619-498e-bd17-db868219a8bf","65103","101032","33105168","132","13210","Fabrikationsleiter"
"401411bc-c5e3-4419-922e-1d4f3f3393a9","66527","101032","33105168","132","13210","Fabrikationsleiter"
"4bc03197-4bdd-45db-b689-03a003c284da","66525","101032","33105168","132","13210","Fabrikationsleiter"
"68537c73-ac45-4648-a85d-19c3eb32c948","65217","101032","33105168","132","13210","Fabrikationsleiter"
"ec390540-3595-40c5-aaf2-6e8fa7730a50","67028","101032","33105168","132","13210","Fabrikationsleiter"
"42d30b02-3a21-4dce-9d49-126f9117f701","67020","101032","33105168","132","13210","Fabrikationsleiter"
"5c9c3f6f-71c7-42ce-bf7c-b52412157aca","36108","101036","51101853","132","13210","Schuhmachermeister"
"a7d5ab69-5f07-47da-bf9d-49e465c18c37","21505","101042","51102817","132","13210","Käsermeister"
"25be2fff-608c-414a-91f9-228340f78ee7","21814","101044","51102829","132","13210","Metzgermeister"
"0a9bd2b0-5850-4143-8551-e4cb3308bf83","30504","101045","51102927","132","13210","Schreinermeister"
"0c5e9172-a78c-4e74-8a23-8fc23519ea72","30609","101045","51102927","132","13210","Schreinermeister"
"3738515f-d952-4389-9f6d-41c7caf95ba1","43902","101048","51102948","132","13210","Landmaschinenmechanikermeister"
"3838b46f-3047-4a93-9695-37d6f260a63b","34404","101051","51102960","132","13210","Siebdruckmeister"
"7096aa3a-59a8-497f-bcaa-e424fe63b24d","44013","101052","51102961","132","13210","Schmiedmeister"
"f1de8787-5d3d-4e5b-8ca0-71211f452ff6","43801","101052","51102961","132","13210","Schmiedmeister"
"c7d37097-1201-4e06-a0f9-8ab812509726","36518","101057","51103147","132","13210","Meister Leder und Textil"
"c74d2be9-5607-4c3c-af07-ee8367e528c7","36802","101058","51103148","132","13210","Kürschnermeister"
"e06880a2-5f2f-4a70-ad38-ab89996b4a46","49003","101059","51103150","132","13210","Uhrmachermeister"
"3fe45303-f8af-4602-a9d1-d2420c0b2b36","45705","101060","51103152","132","13210","Motorgerätemechanikermeister"
"fa9bbf68-c013-431d-b9de-77321c27176c","45704","101060","51103152","132","13210","Motorgerätemechanikermeister"
"c8820cbe-de6d-498b-9a33-54592e832042","20005","101061","51103153","132","13210","Steinmetzmeister"
"4ad79b68-2cbc-4338-8f18-f9ac81b80c79","39105","101061","51103153","132","13210","Steinmetzmeister"
"17727f26-27da-45df-82b7-e704a2ebb4ac","63102","101062","51103159","132","13210","Betriebsfachmann Druck- und Verpackungstechnologie"
"59b3d606-5803-4cca-a6e5-f8793703ba5f","35739","101062","51103159","132","13210","Betriebsfachmann Druck- und Verpackungstechnologie"
"90db03d2-a373-4814-9ba6-ce26506b7bc1","70505","101063","51103187","132","13210","Publikationsmanager"
"de9387cf-b702-45f6-8fd9-00c53106f808","46203","101067","51103288","132","13210","Betriebsleiter Zweiradbranche"
"2df850ec-9513-4acf-8eb1-d1c9bec94406","46105","101067","51103288","132","13210","Betriebsleiter Zweiradbranche"
"0e6e0004-72e5-4a62-9371-e702b96a7ec5","45303","101068","51103509","132","13210","Betriebsleiter Carrosserie"
"f9001e49-edf5-4359-b426-a09786d9b311","67016","101072","51103140","132","13231","Baumeister"
"c548403a-7fb3-4ecb-a0bb-69b8a43cfbf7","67021","101072","51103140","132","13231","Baumeister"
"d653b8b7-e6c1-4df5-a1b1-b3bd302361eb","51011","101072","51103140","132","13231","Baumeister"
"b4f2ca2f-9638-4e26-bc94-3714a50066a6","45406","101074","51102910","132","13232","Spenglermeister"
"6f3b7dea-4e7b-48c7-94b1-c04767c3d135","53022","101076","51102918","132","13232","Malermeister"
"beb0b19c-4228-47d0-b242-2b85a5fb9d59","53021","101076","51102918","132","13232","Malermeister"
"b012e5f8-d4b4-4964-8d1c-dbc8fc026187","52002","101076","51102918","132","13232","Malermeister"
"9b0b6403-87df-4519-b318-6ba05399017c","51902","101078","51102930","132","13232","Polybau-Meister"
"090d3fe4-a3fc-4e06-be5a-08de86ff4687","80002","101079","51102932","132","13232","Kaminfegermeister"
"b578ed2f-d101-43fa-8030-98224de716d2","51105","101080","51102934","132","13232","Plattenlegermeister"
"a840aa1c-fe5b-41a5-8061-4ffbe9f85555","30305","101081","51102935","132","13232","Holzbau-Meister"
"873d8fbd-4f99-4935-9427-9a48760b6b49","51203","101082","51102937","132","13232","Ofenbauer-Meister"
"b9cd5282-0362-41b2-814d-4cfd06909744","52207","101083","51102938","132","13232","Isolierspengler-Meister"
"ff2810e2-abd1-49cc-a8e4-4a2e2616b8c3","40406","101084","51102939","132","13232","Glasermeister"
"7abde392-a6c1-4109-a07e-0fe48b549938","44507","101085","51102942","132","13232","Metallbaumeister"
"b73bb364-ea0a-4891-8f95-150d38245929","44506","101085","51102942","132","13232","Metallbaumeister"
"be4c8121-6d58-4e44-af3e-36f2fa695dd7","51704","101086","51102943","132","13232","Bodenlegermeister"
"36419264-0a15-422c-ba38-b23305bb171f","39206","101087","51103181","132","13232","Steinbildhauermeister"
"d69d15b5-51b9-4ec1-b7cc-c9cd37295e92","65616","101090","51102241","132","13240","Seilbahnmanager"
"1d716d07-1b0b-42fc-8bcd-6699de82833b","68031","101091","51103265","132","13240","Betriebsleiter Transport und Logistik"
"0b1fab06-ed58-47b1-8f01-34114ee3823c","68131","101091","51103265","132","13240","Betriebsleiter Transport und Logistik"
"b5b99ba2-b0d6-4ae9-bf0b-a099693acc3f","74105","101091","51103265","132","13240","Betriebsleiter Transport und Logistik"
"3f61660f-07f0-4eed-a565-243e9a79ad7a","88818","101092","51103266","132","13240","Supply Chain Manager"
"83e6700d-7212-4b54-8959-05c011495045","68041","101093","51103267","132","13240","Logistikleiter"
"879e8478-4255-4656-b823-6b466ee61c92","70005","101094","51103269","132","13240","Einkaufsleiter"
"07719691-5952-44af-bb3d-efac2a779669","68038","101095","51103285","132","13240","Spezialist öffentlicher Verkehr"
"ea08ea5d-5799-4bd5-870b-95ab0af4e5a2","74007","101095","51103285","132","13240","Spezialist öffentlicher Verkehr"
"99714ba6-8c3e-4e77-947c-da37c89ec886","74002","101095","51103285","132","13240","Spezialist öffentlicher Verkehr"
"69c19695-c65c-469d-9f35-02df69706221","74001","101095","51103285","132","13240","Spezialist öffentlicher Verkehr"
"aae0fe86-9d0c-4e10-9b3a-37864e5d4fdf","74107","101095","51103285","132","13240","Spezialist öffentlicher Verkehr"
"bd9f890c-c48f-46a7-87ac-ed715266222a","75006","101095","51103285","132","13240","Spezialist öffentlicher Verkehr"
"e4ca4e80-e12e-4e14-b5dc-ea32b434b205","75004","101095","51103285","132","13240","Spezialist öffentlicher Verkehr"
"28cb809a-0717-44db-bf53-b8cf68467e16","75001","101095","51103285","132","13240","Spezialist öffentlicher Verkehr"
"727ad6bc-d092-4b37-a782-9a68e81c94e0","69006","101097","51103423","133","13300","Leiter ICT-Betrieb"
"2e4d15b0-d5d6-488f-a1ff-6300c34aa145","69202","101100","51103434","133","13300","Informatik-Leiter"
"908dce88-ed39-453e-92ea-7a6a2b17b6a7","67030","101100","51103434","133","13300","Informatik-Leiter"
"45c56e07-65f9-4570-8603-56ace22b294e","15121","101100","51103434","133","13300","Informatik-Leiter"
"b4072a04-912a-4dfd-b8d4-eed134985ced","100006","101100","51103434","133","13300","Informatik-Leiter"
"d271de36-2840-44b5-a27c-e3f4b861cf71","78202","101101","51101961","134","13400","Institutionsleiter im sozialen und sozialmedizinischen Bereich"
"51d83adb-4a0a-4ea6-81a4-8c8a39af2fa1","78203","101101","51101961","134","13400","Institutionsleiter im sozialen und sozialmedizinischen Bereich"
"09d0244e-ab27-498b-8b8e-dd358496271b","93203","101102","51101888","134","13410","Leiter Kindertagesstätte"
"65dad9ef-19a2-40ab-90d8-62392e403938","93202","101102","51101888","134","13410","Leiter Kindertagesstätte"
"c03a4324-51d3-4772-bede-91358247380f","93201","101102","51101888","134","13410","Leiter Kindertagesstätte"
"f8679aa9-856f-4aec-b935-eefb71152cca","93320","101106","44702085","134","13450","Schulleiter"
"a90cde92-6855-4d1f-a35d-0cecee66fc71","93432","101106","44702085","134","13450","Schulleiter"
"7245ba70-57c0-4c3f-b05e-a99ff45792e3","93419","101106","44702085","134","13450","Schulleiter"
"9fd43f03-488c-4b3f-8b2f-43d3e7d62fa1","68083","101107","51101886","134","13450","Schulverwaltungsleiter"
"bc9ce8fa-0293-4467-8823-28299dfd1cdb","67036","101108","33101340","134","13461","Bankmanager"
"5073bf02-e7d1-4b58-affe-4e941d1b6a6a","70502","101112","31104021","134","13490","Verleger"
"51e69f8c-fc8f-4165-b90b-e9abce1005bb","70504","101112","31104021","134","13490","Verleger"
"501c80e6-75c2-461d-959d-fda67fb0dbd9","70507","101112","31104021","134","13490","Verleger"
"fa6c254f-0ece-4cd5-bafa-ea00cd10169e","89223","101113","51101878","134","13490","Museumsdirektor"
"6e0f015b-a061-4b51-875e-a4f8d0b5d8ee","84133","101114","51101879","134","13490","Chef im Sicherheitsdienst"
"6908ec2f-dbd1-43a7-a948-4de3a655fd6f","84433","101114","51101879","134","13490","Chef im Sicherheitsdienst"
"a90495f1-346f-469d-8940-e7aff5e3c993","80205","101116","39101011","141","14110","Hotelier-Restaurateur"
"9abe4912-b473-4dd7-a9cb-b26077d2a50b","78027","101116","39101011","141","14110","Hotelier-Restaurateur"
"70b02ee2-d8b5-4d29-bfb3-8ed6edac16f1","78100","101116","39101011","141","14110","Hotelier-Restaurateur"
"81a58c63-7fc6-4ced-9165-b539ac4d6aa8","100091","101116","39101011","141","14110","Hotelier-Restaurateur"
"b1805199-7ba6-4e91-ae89-0980f32af9b8","78026","101117","39106010","141","14120","Food and Beverage Manager"
"d3301972-87ea-49bd-84a3-3f46c1e7058b","78608","101120","51103507","141","14120","Gastro-Betriebsleiter/-Unternehmer"
"b9c53fd2-9762-47b8-a281-5b3d5ff7f36b","78607","101120","51103507","141","14120","Gastro-Betriebsleiter/-Unternehmer"
"577e7a86-447c-4aab-82a0-3a8b6f61f180","78023","101120","51103507","141","14120","Gastro-Betriebsleiter/-Unternehmer"
"0c7dc515-04fe-49a8-a978-12e7a56a1918","78028","101120","51103507","141","14120","Gastro-Betriebsleiter/-Unternehmer"
"22ac3335-a055-43c2-a1cc-6ca254e7ccbc","78010","101120","51103507","141","14120","Gastro-Betriebsleiter/-Unternehmer"
"f4a697ce-921b-4870-a7e6-b0173e5d91b1","78015","101120","51103507","141","14120","Gastro-Betriebsleiter/-Unternehmer"
"b8fd601b-0a76-4518-9c50-477c4d03bb26","78014","101120","51103507","141","14120","Gastro-Betriebsleiter/-Unternehmer"
"0a90dbde-cadb-4049-bee8-e1c1bbf3a0d2","100076","101120","51103507","141","14120","Gastro-Betriebsleiter/-Unternehmer"
"90d48526-50f4-433a-8671-36e075205156","71004","101121","25706020","142","14200","Tankstellenleiter"
"9ad72228-bd59-428a-bd0a-1348b2b42638","71002","101121","25706020","142","14200","Tankstellenleiter"
"fd4fdeea-e8f1-4f88-b827-f5eb09fdc385","71001","101121","25706020","142","14200","Tankstellenleiter"
"78e4967d-8ff8-4c46-b642-e735b5fb6ad8","71416","101122","51102331","142","14200","Detailhandelsspezialist"
"a4905988-9a93-4485-8668-c49064cb6e0a","71413","101122","51102331","142","14200","Detailhandelsspezialist"
"8ce25fe0-2feb-4485-b0df-17ebb32af336","71427","101122","51102331","142","14200","Detailhandelsspezialist"
"5b4d2095-3bff-4fcf-bb4c-027577e500ed","71418","101122","51102331","142","14200","Detailhandelsspezialist"
"ffec167f-59b2-43d7-98f5-d4e5dcdb7cd1","71434","101122","51102331","142","14200","Detailhandelsspezialist"
"d7d2ae7b-4427-4013-ab56-cbf037f533c9","72107","101124","51101830","143","14310","Kulturmanager"
"1785d655-210d-43cb-ac83-54cd4a6c5a53","90923","101124","51101830","143","14310","Kulturmanager"
"c329455f-baf3-4e21-b86f-2c4a79a97765","90925","101124","51101830","143","14310","Kulturmanager"
"2735e7e6-d442-408b-aa31-5f0543bc8fe0","90924","101124","51101830","143","14310","Kulturmanager"
"a81e29c3-2efa-45ff-b027-0d48ed061b84","67037","101124","51101830","143","14310","Kulturmanager"
"8717fca5-bdf5-4ea5-812d-322a26b9981a","91109","101124","51101830","143","14310","Kulturmanager"
"8080ecf2-90d0-4ba5-9794-bcb291a35440","82304","101127","51103258","143","14310","Manager Gesundheitstourismus und Bewegung"
"8d872fad-a732-4d45-bb45-cdf879b9671f","92854","101127","51103258","143","14310","Manager Gesundheitstourismus und Bewegung"
"3e4ad39b-1456-4b88-99c4-93653ce0d3fe","80219","101127","51103258","143","14310","Manager Gesundheitstourismus und Bewegung"
"67f9f285-98f5-494f-a815-d55b7b44daba","60924","101128","44102007","200","20000","Wissenschaftlicher Assistent"
"841c98f0-d4ad-406c-b37e-2bbfdccc760a","89849","101128","44102007","200","20000","Wissenschaftlicher Assistent"
"c6b0cbcf-fd79-4c84-844f-91cfc948cd8f","89848","101128","44102007","200","20000","Wissenschaftlicher Assistent"
"78691266-c797-4330-bf61-624b689babe7","89847","101128","44102007","200","20000","Wissenschaftlicher Assistent"
"44fb0fd4-6ac9-4bdc-8d57-752244ec171f","89845","101128","44102007","200","20000","Wissenschaftlicher Assistent"
"eeeeaff5-7efc-4bfd-9915-39d3318e8fb3","89844","101128","44102007","200","20000","Wissenschaftlicher Assistent"
"34a7761c-c223-4c06-9e6e-a99ab4b04903","89809","101128","44102007","200","20000","Wissenschaftlicher Assistent"
"17dbfe41-b057-4cb8-b27c-777f273efced","89805","101128","44102007","200","20000","Wissenschaftlicher Assistent"
"0e20058f-6ce4-4dc5-9ba6-0fc474c686ba","89800","101128","44102007","200","20000","Wissenschaftlicher Assistent"
"f2840657-55dc-4bfb-ba44-a2048e8d459b","67134","101128","44102007","200","20000","Wissenschaftlicher Assistent"
"a4c6c1ba-c4d8-43bc-947b-65419b74b9ec","67138","101128","44102007","200","20000","Wissenschaftlicher Assistent"
"87a28c10-4136-408b-a321-dd9c46ea1308","92004","101128","44102007","200","20000","Wissenschaftlicher Assistent"
"abffc219-4dc3-4a66-803c-62c92b2a1d9d","92008","101128","44102007","200","20000","Wissenschaftlicher Assistent"
"22eeb91f-2207-4734-b2f9-391594c8231c","92014","101128","44102007","200","20000","Wissenschaftlicher Assistent"
"dc9b3f58-b5f7-4d99-809b-36672fe278ab","92015","101128","44102007","200","20000","Wissenschaftlicher Assistent"
"ec2f6861-0025-421f-87da-3d8494e2a5b9","92012","101128","44102007","200","20000","Wissenschaftlicher Assistent"
"c4390504-b606-4cab-a4cd-5eb8307bdf93","92013","101128","44102007","200","20000","Wissenschaftlicher Assistent"
"a3bbce72-0c1d-4b36-878f-3d072f9cbfd0","88302","101129","45302018","211","21110","Astronom"
"ae880b2b-bb26-46d9-887d-29710dbb7ee1","60920","101130","45305005","211","21110","Physiker"
"bd1602db-b69f-4ec9-a09a-e0c35bd7ddd2","88418","101130","45305005","211","21110","Physiker"
"0892ad34-0eaf-446b-ac93-bddfd4b50f9e","88622","101130","45305005","211","21110","Physiker"
"690b17f4-9ee4-4cd3-9c40-7872a527ed82","88206","101130","45305005","211","21110","Physiker"
"1c0ebcaa-ab38-4958-8d83-8ae1c5ad4ce0","88205","101130","45305005","211","21110","Physiker"
"5739de41-e128-452f-8227-015ef6a952aa","88204","101130","45305005","211","21110","Physiker"
"30b31782-6cfc-4b06-aac0-5aba30942636","88338","101130","45305005","211","21110","Physiker"
"f4dbb796-12df-4007-9d7c-e405f935c907","88337","101130","45305005","211","21110","Physiker"
"17088772-7fbe-4636-8c2c-a58e25e200fa","88330","101130","45305005","211","21110","Physiker"
"4946aabd-6357-413d-aea5-7f0ed5bf45e6","61011","101131","51101824","211","21110","Akustiker"
"3f355db7-c698-49b6-84b0-88ac16092b46","61010","101131","51101824","211","21110","Akustiker"
"ac25cedb-1cf4-4ab3-ab9c-5c4965ffb0e3","88310","101133","45302003","211","21120","Meteorologieassistent"
"1e0ce9b2-ebcc-4f89-9665-d2002f301951","66516","101134","45302030","211","21120","Meteorologe"
"abd325b4-229a-47ab-a0af-fc47de3c1f15","88308","101134","45302030","211","21120","Meteorologe"
"8ce9e3fd-5c11-4a90-8981-d2317712ecac","88300","101134","45302030","211","21120","Meteorologe"
"073ed314-6c01-4d65-916d-acfcc85b3aea","88343","101134","45302030","211","21120","Meteorologe"
"a70d02bc-3b64-4e20-9a21-1833d3d62bda","88346","101135","45302048","211","21120","Meteorologischer Mitarbeiter"
"1fba6c05-6425-49e2-bdb9-2bec10ab9086","60922","101136","45303001","211","21130","Chemiker"
"2877ed5f-fb59-45e9-ae43-2dc0f8901dda","62011","101136","45303001","211","21130","Chemiker"
"81985ad2-3df8-4869-8de0-46f3cea5d67c","88001","101136","45303001","211","21130","Chemiker"
"87152add-43ae-4346-aafc-ec546470dc71","88017","101136","45303001","211","21130","Chemiker"
"e7c467ea-ca3f-49d9-a822-54164e556b74","88016","101136","45303001","211","21130","Chemiker"
"8e7addfa-2e06-4264-808d-77d147c9a73f","88014","101136","45303001","211","21130","Chemiker"
"554b069f-8564-45ad-9ce4-277db81e928f","85005","101137","45303002","211","21130","Biochemiker"
"bd66c271-f4ef-4cc4-b2ef-c110f55979d9","88102","101137","45303002","211","21130","Biochemiker"
"410eb763-14ef-42ec-a0dd-6ebbf7a5b76c","88100","101138","51101822","211","21130","Lebensmittelchemiker"
"317709f7-9ab4-4c9f-b78c-7730e704880d","88315","101139","45301039","211","21140","Paläontologe"
"2e736be8-4111-4b5f-9b89-8d573c01e633","88322","101140","45302006","211","21140","Mineraloge"
"96f0394c-2eaf-4324-b0f7-6391558f3e6e","88321","101140","45302006","211","21140","Mineraloge"
"6a4d4612-1a39-48df-99f4-0ea3e0075aa0","88313","101140","45302006","211","21140","Mineraloge"
